route_id,seq,node_id,lon,lat
111481288__12335999720__cand_01_fastest,11,111467467,-8.6267567,41.1447416
111481288__12335999720__cand_01_fastest,12,478821940,-8.631524,41.1461776
111481288__12335999720__cand_01_fastest,13,3391598608,-8.6315844,41.146222
111481288__12335999720__cand_01_fastest,14,478821668,-8.6318066,41.1463634
111481288__12335999720__cand_01_fastest,15,111467271,-8.6328764,41.146954
111481288__12335999720__cand_01_fastest,16,478632189,-8.6326805,41.1471766
111481288__12335999720__cand_01_fastest,17,1143316313,-8.6314991,41.1485138
111481288__12335999720__cand_01_fastest,18,3375600900,-8.6310069,41.1490819
111481288__12335999720__cand_01_fastest,19,297880608,-8.6293113,41.1510435
111481288__12335999720__cand_01_fastest,20,427067714,-8.6290837,41.1513364
111481288__12335999720__cand_01_fastest,21,285945659,-8.629007,41.1514812
111481288__12335999720__cand_01_fastest,22,128673222,-8.628743,41.1524782
111481288__12335999720__cand_01_fastest,23,128673223,-8.6306176,41.1525836
111481288__12335999720__cand_01_fastest,24,1788786316,-8.6313575,41.1526165
111481288__12335999720__cand_01_fastest,25,1418798470,-8.6321027,41.1527158
111481288__12335999720__cand_01_fastest,26,1418798472,-8.6322712,41.1528936
111481288__12335999720__cand_01_fastest,27,3092543648,-8.6322,41.1536041
111481288__12335999720__cand_01_fastest,28,1788786387,-8.6323788,41.153272
111481288__12335999720__cand_01_fastest,29,2244990423,-8.6325522,41.1533045
111481288__12335999720__cand_01_fastest,30,428217022,-8.6332797,41.1536545
111481288__12335999720__cand_01_fastest,31,2244990444,-8.6334461,41.1536162
111481288__12335999720__cand_01_fastest,32,335691892,-8.6340686,41.1535316
111481288__12335999720__cand_01_fastest,33,9688207149,-8.6345593,41.1540799
111481288__12335999720__cand_01_fastest,34,9688207137,-8.6349738,41.1545432
111481288__12335999720__cand_01_fastest,35,428216714,-8.6372278,41.1562186
111481288__12335999720__cand_01_fastest,36,311889366,-8.6369246,41.156824
111481288__12335999720__cand_01_fastest,37,9370041821,-8.6366935,41.1572951
111481288__12335999720__cand_01_fastest,38,428214907,-8.6363835,41.1579269
111481288__12335999720__cand_01_fastest,39,111415446,-8.6358336,41.1589918
111481288__12335999720__cand_01_fastest,40,12400883459,-8.6357635,41.1590285
111481288__12335999720__cand_01_fastest,41,12335999720,-8.6362906,41.1591158
111481288__12335999720__cand_02_corridor,0,111481288,-8.613438,41.1414248
111481288__12335999720__cand_02_corridor,1,2080756633,-8.614278,41.1411531
111481288__12335999720__cand_02_corridor,2,2207418932,-8.6145577,41.1410561
111481288__12335999720__cand_02_corridor,3,2207402779,-8.6152042,41.1408257
111481288__12335999720__cand_02_corridor,4,2262128243,-8.615322,41.1407796
111481288__12335999720__cand_02_corridor,5,3392710660,-8.6157409,41.1406333
111481288__12335999720__cand_02_corridor,6,286969943,-8.6174342,41.1409169
111481288__12335999720__cand_02_corridor,7,1788784885,-8.6198235,41.1422183
111481288__12335999720__cand_02_corridor,8,2258300905,-8.6216904,41.1436237
111481288__12335999720__cand_02_corridor,9,1827037244,-8.6224954,41.1439294
111481288__12335999720__cand_02_corridor,10,122549700,-8.623564,41.1442618
111481288__12335999720__cand_02_corridor,11,111467467,-8.6267567,41.1447416
111481288__12335999720__cand_02_corridor,12,478821940,-8.631524,41.1461776
111481288__12335999720__cand_02_corridor,13,3391598608,-8.6315844,41.146222
111481288__12335999720__cand_02_corridor,14,478821668,-8.6318066,41.1463634
111481288__12335999720__cand_02_corridor,15,111467271,-8.6328764,41.146954
111481288__12335999720__cand_02_corridor,16,478632189,-8.6326805,41.1471766
111481288__12335999720__cand_02_corridor,17,1143316313,-8.6314991,41.1485138
111481288__12335999720__cand_02_corridor,18,3375600900,-8.6310069,41.1490819
111481288__12335999720__cand_02_corridor,19,297880608,-8.6293113,41.1510435
111481288__12335999720__cand_02_corridor,20,427067714,-8.6290837,41.1513364
111481288__12335999720__cand_02_corridor,21,285945659,-8.629007,41.1514812
111481288__12335999720__cand_02_corridor,22,297880620,-8.6270301,41.1520358
111481288__12335999720__cand_02_corridor,23,128674452,-8.6261136,41.1523141
111481288__12335999720__cand_02_corridor,24,1110673556,-8.626206,41.1526457
111481288__12335999720__cand_02_corridor,25,1788786433,-8.6267103,41.154224
111481288__12335999720__cand_02_corridor,26,1788786447,-8.6267428,41.1544927
111481288__12335999720__cand_02_corridor,27,335560491,-8.6268237,41.1545861
111481288__12335999720__cand_02_corridor,28,10838683816,-8.6269521,41.1549768
111481288__12335999720__cand_02_corridor,29,128676154,-8.6269626,41.1549976
111481288__12335999720__cand_02_corridor,30,4737122477,-8.626986,41.1550406
111481288__12335999720__cand_02_corridor,31,6806119227,-8.627422,41.1556108
111481288__12335999720__cand_02_corridor,32,9380255665,-8.6274386,41.1556322
111481288__12335999720__cand_02_corridor,33,3446699979,-8.6285704,41.1570793
111481288__12335999720__cand_02_corridor,34,112675715,-8.6280311,41.1575793
111481288__12335999720__cand_02_corridor,35,90378716,-8.6279438,41.1578855
111481288__12335999720__cand_02_corridor,36,12106031777,-8.6279983,41.1583058
111481288__12335999720__cand_02_corridor,37,4468690315,-8.628133,41.1585081
111481288__12335999720__cand_02_corridor,38,90378707,-8.6287851,41.1588553
111481288__12335999720__cand_02_corridor,39,2094769995,-8.629061,41.1588874
111481288__12335999720__cand_02_corridor,40,3446699975,-8.6298612,41.1586919
111481288__12335999720__cand_02_corridor,41,111799455,-8.6302261,41.1582778
111481288__12335999720__cand_02_corridor,42,5284452320,-8.6303603,41.1582315
111481288__12335999720__cand_02_corridor,43,12170698315,-8.6314442,41.1583258
111481288__12335999720__cand_02_corridor,44,12400883457,-8.6332413,41.1586126
111481288__12335999720__cand_02_corridor,45,12400883458,-8.6332638,41.1586163
111481288__12335999720__cand_02_corridor,46,12400883459,-8.6357635,41.1590285
111481288__12335999720__cand_02_corridor,47,12335999720,-8.6362906,41.1591158
111481288__12335999720__cand_03_corridor,0,111481288,-8.613438,41.1414248
111481288__12335999720__cand_03_corridor,1,2080756633,-8.614278,41.1411531
111481288__12335999720__cand_03_corridor,2,2207418932,-8.6145577,41.1410561
111481288__12335999720__cand_03_corridor,3,2207402779,-8.6152042,41.1408257
111481288__12335999720__cand_03_corridor,4,2262128243,-8.615322,41.1407796
111481288__12335999720__cand_03_corridor,5,3392710660,-8.6157409,41.1406333
111481288__12335999720__cand_03_corridor,6,286969943,-8.6174342,41.1409169
111481288__12335999720__cand_03_corridor,7,1788784885,-8.6198235,41.1422183
111481288__12335999720__cand_03_corridor,8,2258300905,-8.6216904,41.1436237
111481288__12335999720__cand_03_corridor,9,1827037244,-8.6224954,41.1439294
111481288__12335999720__cand_03_corridor,10,122549700,-8.623564,41.1442618
111481288__12335999720__cand_03_corridor,11,111467467,-8.6267567,41.1447416
111481288__12335999720__cand_03_corridor,12,478821940,-8.631524,41.1461776
111481288__12335999720__cand_03_corridor,13,3391598608,-8.6315844,41.146222
111481288__12335999720__cand_03_corridor,14,478821668,-8.6318066,41.1463634
111481288__12335999720__cand_03_corridor,15,111467271,-8.6328764,41.146954
111481288__12335999720__cand_03_corridor,16,478632189,-8.6326805,41.1471766
111481288__12335999720__cand_03_corridor,17,1143316313,-8.6314991,41.1485138
111481288__12335999720__cand_03_corridor,18,3375600900,-8.6310069,41.1490819
111481288__12335999720__cand_03_corridor,19,297880608,-8.6293113,41.1510435
111481288__12335999720__cand_03_corridor,20,427067714,-8.6290837,41.1513364
111481288__12335999720__cand_03_corridor,21,285945659,-8.629007,41.1514812
111481288__12335999720__cand_03_corridor,22,128673222,-8.628743,41.1524782
111481288__12335999720__cand_03_corridor,23,128673223,-8.6306176,41.1525836
111481288__12335999720__cand_03_corridor,24,1788786316,-8.6313575,41.1526165
111481288__12335999720__cand_03_corridor,25,1418798470,-8.6321027,41.1527158
111481288__12335999720__cand_03_corridor,26,3391599155,-8.6323841,41.1527069
111481288__12335999720__cand_03_corridor,27,1418798469,-8.6328135,41.152688
111481288__12335999720__cand_03_corridor,28,335691896,-8.6330929,41.1526306
111481288__12335999720__cand_03_corridor,29,5297703224,-8.633479,41.1525859
111481288__12335999720__cand_03_corridor,30,506097312,-8.6341695,41.1524971
111481288__12335999720__cand_03_corridor,31,8640058388,-8.6343718,41.1524692
111481288__12335999720__cand_03_corridor,32,479183873,-8.6344234,41.1524621
111481288__12335999720__cand_03_corridor,33,8286473847,-8.6348243,41.1524083
111481288__12335999720__cand_03_corridor,34,9370483531,-8.6355022,41.152436
111481288__12335999720__cand_03_corridor,35,479183608,-8.6375345,41.1528317
111481288__12335999720__cand_03_corridor,36,311889375,-8.6387697,41.153116
111481288__12335999720__cand_03_corridor,37,428214905,-8.638156,41.1543751
111481288__12335999720__cand_03_corridor,38,9370099489,-8.6380786,41.1545338
111481288__12335999720__cand_03_corridor,39,428214906,-8.6378318,41.1550394
111481288__12335999720__cand_03_corridor,40,9370099540,-8.6374937,41.1556909
111481288__12335999720__cand_03_corridor,41,311889445,-8.637468,41.1557405
111481288__12335999720__cand_03_corridor,42,428216714,-8.6372278,41.1562186
111481288__12335999720__cand_03_corridor,43,311889366,-8.6369246,41.156824
111481288__12335999720__cand_03_corridor,44,9370041821,-8.6366935,41.1572951
111481288__12335999720__cand_03_corridor,45,428214907,-8.6363835,41.1579269
111481288__12335999720__cand_03_corridor,46,111415446,-8.6358336,41.1589918
111481288__12335999720__cand_03_corridor,47,12400883459,-8.6357635,41.1590285
111481288__12335999720__cand_03_corridor,48,12335999720,-8.6362906,41.1591158
111481288__12335999720__cand_04_corridor,0,111481288,-8.613438,41.1414248
111481288__12335999720__cand_04_corridor,1,2356350502,-8.6140427,41.1425377
111481288__12335999720__cand_04_corridor,2,129559334,-8.614152,41.1427381
111481288__12335999720__cand_04_corridor,3,6545541668,-8.6125259,41.1439746
111481288__12335999720__cand_04_corridor,4,3688773918,-8.6121373,41.1442653
111481288__12335999720__cand_04_corridor,5,137868887,-8.6115786,41.1446714
111481288__12335999720__cand_04_corridor,6,10718774501,-8.611109,41.1450155
111481288__12335999720__cand_04_corridor,7,129559333,-8.610916,41.145147
111481288__12335999720__cand_04_corridor,8,3092601795,-8.6108317,41.1458403
111481288__12335999720__cand_04_corridor,9,2204100011,-8.6105488,41.1461138
111481288__12335999720__cand_04_corridor,10,3992990334,-8.6103531,41.1462224
111481288__12335999720__cand_04_corridor,11,138234852,-8.6086641,41.1473966
111481288__12335999720__cand_04_corridor,12,286968787,-8.6084369,41.1477731
111481288__12335999720__cand_04_corridor,13,11514012749,-8.6081868,41.1481878
111481288__12335999720__cand_04_corridor,14,475410511,-8.6081345,41.1482742
111481288__12335999720__cand_04_corridor,15,2352603829,-8.6078621,41.1487614
111481288__12335999720__cand_04_corridor,16,2204099938,-8.6071805,41.1501006
111481288__12335999720__cand_04_corridor,17,25632398,-8.6067219,41.1509597
111481288__12335999720__cand_04_corridor,18,2204100015,-8.6060423,41.1521095
111481288__12335999720__cand_04_corridor,19,2940944679,-8.60537,41.153264
111481288__12335999720__cand_04_corridor,20,3092699113,-8.6053699,41.1534451
111481288__12335999720__cand_04_corridor,21,1887601134,-8.6054379,41.153538
111481288__12335999720__cand_04_corridor,22,25632454,-8.6062254,41.1535633
111481288__12335999720__cand_04_corridor,23,129550851,-8.6079181,41.1535824
111481288__12335999720__cand_04_corridor,24,1110698243,-8.6083833,41.1535855
111481288__12335999720__cand_04_corridor,25,10840292669,-8.609608,41.1536162
111481288__12335999720__cand_04_corridor,26,452682286,-8.6099552,41.1536187
111481288__12335999720__cand_04_corridor,27,452682289,-8.6100624,41.15362
111481288__12335999720__cand_04_corridor,28,10840321817,-8.6104173,41.1536258
111481288__12335999720__cand_04_corridor,29,1110698259,-8.6114608,41.1536317
111481288__12335999720__cand_04_corridor,30,1110698273,-8.6120253,41.1538357
111481288__12335999720__cand_04_corridor,31,1788787056,-8.6120012,41.154924
111481288__12335999720__cand_04_corridor,32,1788787061,-8.6128329,41.1551144
111481288__12335999720__cand_04_corridor,33,1788787039,-8.6132882,41.1552551
111481288__12335999720__cand_04_corridor,34,1788787081,-8.613537,41.1553245
111481288__12335999720__cand_04_corridor,35,1788787223,-8.6177112,41.1560301
111481288__12335999720__cand_04_corridor,36,2250873416,-8.6179218,41.1560644
111481288__12335999720__cand_04_corridor,37,129953505,-8.6193563,41.1562994
111481288__12335999720__cand_04_corridor,38,129953504,-8.6207869,41.1565371
111481288__12335999720__cand_04_corridor,39,455341194,-8.6212708,41.1566109
111481288__12335999720__cand_04_corridor,40,1417675671,-8.6227704,41.1568681
111481288__12335999720__cand_04_corridor,41,1417675673,-8.6238345,41.1570513
111481288__12335999720__cand_04_corridor,42,129953503,-8.6242502,41.1571135
111481288__12335999720__cand_04_corridor,43,138214591,-8.6248631,41.1572519
111481288__12335999720__cand_04_corridor,44,9545661701,-8.6252881,41.1573296
111481288__12335999720__cand_04_corridor,45,9545661710,-8.6266003,41.1575521
111481288__12335999720__cand_04_corridor,46,90378716,-8.6279438,41.1578855
111481288__12335999720__cand_04_corridor,47,12106031777,-8.6279983,41.1583058
111481288__12335999720__cand_04_corridor,48,4468690315,-8.628133,41.1585081
111481288__12335999720__cand_04_corridor,49,90378707,-8.6287851,41.1588553
111481288__12335999720__cand_04_corridor,50,2094769995,-8.629061,41.1588874
111481288__12335999720__cand_04_corridor,51,3446699975,-8.6298612,41.1586919
111481288__12335999720__cand_04_corridor,52,111799455,-8.6302261,41.1582778
111481288__12335999720__cand_04_corridor,53,5284452320,-8.6303603,41.1582315
111481288__12335999720__cand_04_corridor,54,12170698315,-8.6314442,41.1583258
111481288__12335999720__cand_04_corridor,55,12400883457,-8.6332413,41.1586126
111481288__12335999720__cand_04_corridor,56,12400883458,-8.6332638,41.1586163
111481288__12335999720__cand_04_corridor,57,12400883459,-8.6357635,41.1590285
111481288__12335999720__cand_04_corridor,58,12335999720,-8.6362906,41.1591158
111481288__12335999720__cand_05_penalty,0,111481288,-8.613438,41.1414248
111481288__12335999720__cand_05_penalty,1,2080756633,-8.614278,41.1411531
111481288__12335999720__cand_05_penalty,2,2207418932,-8.6145577,41.1410561
111481288__12335999720__cand_05_penalty,3,111481561,-8.6145508,41.1416134
111481288__12335999720__cand_05_penalty,4,2356350457,-8.6142497,41.1424983
111481288__12335999720__cand_05_penalty,5,129559334,-8.614152,41.1427381
111481288__12335999720__cand_05_penalty,6,6545541668,-8.6125259,41.1439746
111481288__12335999720__cand_05_penalty,7,3688773918,-8.6121373,41.1442653
111481288__12335999720__cand_05_penalty,8,137868887,-8.6115786,41.1446714
111481288__12335999720__cand_05_penalty,9,10718774501,-8.611109,41.1450155
111481288__12335999720__cand_05_penalty,10,129559333,-8.610916,41.145147
111481288__12335999720__cand_05_penalty,11,3092601795,-8.6108317,41.1458403
111481288__12335999720__cand_05_penalty,12,2204100011,-8.6105488,41.1461138
111481288__12335999720__cand_05_penalty,13,3992990334,-8.6103531,41.1462224
111481288__12335999720__cand_05_penalty,14,138234852,-8.6086641,41.1473966
111481288__12335999720__cand_05_penalty,15,13510322691,-8.6088598,41.1474393
111481288__12335999720__cand_05_penalty,16,6550884965,-8.6093157,41.1475342
111481288__12335999720__cand_05_penalty,17,25620747,-8.6109422,41.1478426
111481288__12335999720__cand_05_penalty,18,25632422,-8.6104496,41.1491992
111481288__12335999720__cand_05_penalty,19,2242805402,-8.6102434,41.150606
111481288__12335999720__cand_05_penalty,20,25632419,-8.6099839,41.1508997
111481288__12335999720__cand_05_penalty,21,452682265,-8.6096448,41.1516617
111481288__12335999720__cand_05_penalty,22,452682249,-8.6100429,41.1521134
111481288__12335999720__cand_05_penalty,23,452682270,-8.6100128,41.153282
111481288__12335999720__cand_05_penalty,24,452682300,-8.6099589,41.153504
111481288__12335999720__cand_05_penalty,25,452682286,-8.6099552,41.1536187
111481288__12335999720__cand_05_penalty,26,452682289,-8.6100624,41.15362
111481288__12335999720__cand_05_penalty,27,10840321817,-8.6104173,41.1536258
111481288__12335999720__cand_05_penalty,28,1110698259,-8.6114608,41.1536317
111481288__12335999720__cand_05_penalty,29,1110698273,-8.6120253,41.1538357
111481288__12335999720__cand_05_penalty,30,1788787056,-8.6120012,41.154924
111481288__12335999720__cand_05_penalty,31,1788787061,-8.6128329,41.1551144
111481288__12335999720__cand_05_penalty,32,1788787039,-8.6132882,41.1552551
111481288__12335999720__cand_05_penalty,33,1788787081,-8.613537,41.1553245
111481288__12335999720__cand_05_penalty,34,1788787223,-8.6177112,41.1560301
111481288__12335999720__cand_05_penalty,35,2250873416,-8.6179218,41.1560644
111481288__12335999720__cand_05_penalty,36,129953505,-8.6193563,41.1562994
111481288__12335999720__cand_05_penalty,37,129953504,-8.6207869,41.1565371
111481288__12335999720__cand_05_penalty,38,455341194,-8.6212708,41.1566109
111481288__12335999720__cand_05_penalty,39,1417675671,-8.6227704,41.1568681
111481288__12335999720__cand_05_penalty,40,1417675673,-8.6238345,41.1570513
111481288__12335999720__cand_05_penalty,41,129953503,-8.6242502,41.1571135
111481288__12335999720__cand_05_penalty,42,138214591,-8.6248631,41.1572519
111481288__12335999720__cand_05_penalty,43,9545661701,-8.6252881,41.1573296
111481288__12335999720__cand_05_penalty,44,9545661710,-8.6266003,41.1575521
111481288__12335999720__cand_05_penalty,45,90378716,-8.6279438,41.1578855
111481288__12335999720__cand_05_penalty,46,12106031777,-8.6279983,41.1583058
111481288__12335999720__cand_05_penalty,47,4468690315,-8.628133,41.1585081
111481288__12335999720__cand_05_penalty,48,90378707,-8.6287851,41.1588553
111481288__12335999720__cand_05_penalty,49,2094769995,-8.629061,41.1588874
111481288__12335999720__cand_05_penalty,50,3446699975,-8.6298612,41.1586919
111481288__12335999720__cand_05_penalty,51,111799455,-8.6302261,41.1582778
111481288__12335999720__cand_05_penalty,52,5284452320,-8.6303603,41.1582315
111481288__12335999720__cand_05_penalty,53,12170698315,-8.6314442,41.1583258
111481288__12335999720__cand_05_penalty,54,12400883457,-8.6332413,41.1586126
111481288__12335999720__cand_05_penalty,55,12400883458,-8.6332638,41.1586163
111481288__12335999720__cand_05_penalty,56,12400883459,-8.6357635,41.1590285
111481288__12335999720__cand_05_penalty,57,12335999720,-8.6362906,41.1591158
111481288__12335999720__cand_06_penalty,0,111481288,-8.613438,41.1414248
111481288__12335999720__cand_06_penalty,1,2356350502,-8.6140427,41.1425377
111481288__12335999720__cand_06_penalty,2,129559334,-8.614152,41.1427381
111481288__12335999720__cand_06_penalty,3,6545541668,-8.6125259,41.1439746
111481288__12335999720__cand_06_penalty,4,3688773918,-8.6121373,41.1442653
111481288__12335999720__cand_06_penalty,5,137868887,-8.6115786,41.1446714
111481288__12335999720__cand_06_penalty,6,10718774501,-8.611109,41.1450155
111481288__12335999720__cand_06_penalty,7,2356731137,-8.6109709,41.1450168
111481288__12335999720__cand_06_penalty,8,3092601790,-8.6108966,41.1450506
111481288__12335999720__cand_06_penalty,9,129559333,-8.610916,41.145147
111481288__12335999720__cand_06_penalty,10,3092601795,-8.6108317,41.1458403
111481288__12335999720__cand_06_penalty,11,2204100011,-8.6105488,41.1461138
111481288__12335999720__cand_06_penalty,12,3992990334,-8.6103531,41.1462224
111481288__12335999720__cand_06_penalty,13,138234852,-8.6086641,41.1473966
111481288__12335999720__cand_06_penalty,14,13510322691,-8.6088598,41.1474393
111481288__12335999720__cand_06_penalty,15,6550884965,-8.6093157,41.1475342
111481288__12335999720__cand_06_penalty,16,25620747,-8.6109422,41.1478426
111481288__12335999720__cand_06_penalty,17,25620743,-8.6112856,41.147888
111481288__12335999720__cand_06_penalty,18,25620737,-8.6121592,41.1479515
111481288__12335999720__cand_06_penalty,19,1386051849,-8.6122867,41.1480274
111481288__12335999720__cand_06_penalty,20,285944799,-8.6183557,41.1480661
111481288__12335999720__cand_06_penalty,21,2413940893,-8.6201337,41.1477301
111481288__12335999720__cand_06_penalty,22,2414401915,-8.6206842,41.1487092
111481288__12335999720__cand_06_penalty,23,25632230,-8.6208752,41.1496431
111481288__12335999720__cand_06_penalty,24,25632226,-8.6210956,41.150709
111481288__12335999720__cand_06_penalty,25,25632227,-8.6212767,41.1516791
111481288__12335999720__cand_06_penalty,26,25632361,-8.6207549,41.1526088
111481288__12335999720__cand_06_penalty,27,11425568708,-8.6209837,41.1532264
111481288__12335999720__cand_06_penalty,28,4612022469,-8.6209435,41.154823
111481288__12335999720__cand_06_penalty,29,5494270820,-8.6209338,41.1549431
111481288__12335999720__cand_06_penalty,30,5494270822,-8.6209013,41.1553709
111481288__12335999720__cand_06_penalty,31,137982073,-8.6208838,41.1555625
111481288__12335999720__cand_06_penalty,32,1417693658,-8.6208472,41.1558668
111481288__12335999720__cand_06_penalty,33,335561055,-8.6208392,41.1559375
111481288__12335999720__cand_06_penalty,34,129953504,-8.6207869,41.1565371
111481288__12335999720__cand_06_penalty,35,475049092,-8.6224324,41.1580043
111481288__12335999720__cand_06_penalty,36,1252543215,-8.6234261,41.1585556
111481288__12335999720__cand_06_penalty,37,137981937,-8.6243011,41.1590412
111481288__12335999720__cand_06_penalty,38,126604789,-8.6246818,41.1598676
111481288__12335999720__cand_06_penalty,39,9545661709,-8.6267356,41.1589808
111481288__12335999720__cand_06_penalty,40,12106031784,-8.6279107,41.1584693
111481288__12335999720__cand_06_penalty,41,4468690315,-8.628133,41.1585081
111481288__12335999720__cand_06_penalty,42,90378707,-8.6287851,41.1588553
111481288__12335999720__cand_06_penalty,43,2094769995,-8.629061,41.1588874
111481288__12335999720__cand_06_penalty,44,3446699975,-8.6298612,41.1586919
111481288__12335999720__cand_06_penalty,45,111799455,-8.6302261,41.1582778
111481288__12335999720__cand_06_penalty,46,5284452320,-8.6303603,41.1582315
111481288__12335999720__cand_06_penalty,47,12170698315,-8.6314442,41.1583258
111481288__12335999720__cand_06_penalty,48,12400883457,-8.6332413,41.1586126
111481288__12335999720__cand_06_penalty,49,12400883458,-8.6332638,41.1586163
111481288__12335999720__cand_06_penalty,50,12400883459,-8.6357635,41.1590285
111481288__12335999720__cand_06_penalty,51,12335999720,-8.6362906,41.1591158
111481288__12335999720__cand_07_penalty,0,111481288,-8.613438,41.1414248
111481288__12335999720__cand_07_penalty,1,2080756633,-8.614278,41.1411531
111481288__12335999720__cand_07_penalty,2,2207418932,-8.6145577,41.1410561
111481288__12335999720__cand_07_penalty,3,2207402779,-8.6152042,41.1408257
111481288__12335999720__cand_07_penalty,4,2262128243,-8.615322,41.1407796
111481288__12335999720__cand_07_penalty,5,111481848,-8.6153133,41.1416427
111481288__12335999720__cand_07_penalty,6,286969936,-8.615307,41.1425021
111481288__12335999720__cand_07_penalty,7,129558976,-8.615299,41.1427883
111481288__12335999720__cand_07_penalty,8,475552091,-8.616929,41.1424817
111481288__12335999720__cand_07_penalty,9,2213321498,-8.6175605,41.1431385
111481288__12335999720__cand_07_penalty,10,475552096,-8.6174509,41.1434329
111481288__12335999720__cand_07_penalty,11,2213447626,-8.616863,41.1448501
111481288__12335999720__cand_07_penalty,12,129557542,-8.6156311,41.1454459
111481288__12335999720__cand_07_penalty,13,2214758555,-8.615541,41.1454905
111481288__12335999720__cand_07_penalty,14,1684844412,-8.6151485,41.1471966
111481288__12335999720__cand_07_penalty,15,2247371499,-8.6152912,41.1472197
111481288__12335999720__cand_07_penalty,16,1684844430,-8.6153354,41.1472254
111481288__12335999720__cand_07_penalty,17,2247371502,-8.6160532,41.1472758
111481288__12335999720__cand_07_penalty,18,137831894,-8.6170345,41.1472553
111481288__12335999720__cand_07_penalty,19,2247240229,-8.6174049,41.1472253
111481288__12335999720__cand_07_penalty,20,1554886175,-8.6178874,41.1471843
111481288__12335999720__cand_07_penalty,21,137831888,-8.6181082,41.1480666
111481288__12335999720__cand_07_penalty,22,2273291010,-8.6193517,41.1479246
111481288__12335999720__cand_07_penalty,23,2273291018,-8.6200928,41.1476864
111481288__12335999720__cand_07_penalty,24,25632371,-8.6202036,41.1476258
111481288__12335999720__cand_07_penalty,25,25632363,-8.6203514,41.1474495
111481288__12335999720__cand_07_penalty,26,1684865542,-8.6206422,41.1473629
111481288__12335999720__cand_07_penalty,27,1874214575,-8.6214666,41.147498
111481288__12335999720__cand_07_penalty,28,25632362,-8.6226639,41.1477705
111481288__12335999720__cand_07_penalty,29,128677717,-8.6241696,41.1482113
111481288__12335999720__cand_07_penalty,30,5884295414,-8.6243734,41.1482832
111481288__12335999720__cand_07_penalty,31,1788785597,-8.62441,41.1482961
111481288__12335999720__cand_07_penalty,32,1788785628,-8.6251043,41.1485884
111481288__12335999720__cand_07_penalty,33,8211469174,-8.6251894,41.1486272
111481288__12335999720__cand_07_penalty,34,427067727,-8.6254981,41.1488361
111481288__12335999720__cand_07_penalty,35,128677724,-8.6259533,41.1508542
111481288__12335999720__cand_07_penalty,36,128674452,-8.6261136,41.1523141
111481288__12335999720__cand_07_penalty,37,1110673556,-8.626206,41.1526457
111481288__12335999720__cand_07_penalty,38,1788786433,-8.6267103,41.154224
111481288__12335999720__cand_07_penalty,39,1788786447,-8.6267428,41.1544927
111481288__12335999720__cand_07_penalty,40,335560491,-8.6268237,41.1545861
111481288__12335999720__cand_07_penalty,41,10838683816,-8.6269521,41.1549768
111481288__12335999720__cand_07_penalty,42,128676154,-8.6269626,41.1549976
111481288__12335999720__cand_07_penalty,43,4737122477,-8.626986,41.1550406
111481288__12335999720__cand_07_penalty,44,6806119227,-8.627422,41.1556108
111481288__12335999720__cand_07_penalty,45,9380255665,-8.6274386,41.1556322
111481288__12335999720__cand_07_penalty,46,3446699979,-8.6285704,41.1570793
111481288__12335999720__cand_07_penalty,47,112675715,-8.6280311,41.1575793
111481288__12335999720__cand_07_penalty,48,90378716,-8.6279438,41.1578855
111481288__12335999720__cand_07_penalty,49,12106031777,-8.6279983,41.1583058
111481288__12335999720__cand_07_penalty,50,4468690315,-8.628133,41.1585081
111481288__12335999720__cand_07_penalty,51,90378707,-8.6287851,41.1588553
111481288__12335999720__cand_07_penalty,52,2094769995,-8.629061,41.1588874
111481288__12335999720__cand_07_penalty,53,3446699975,-8.6298612,41.1586919
111481288__12335999720__cand_07_penalty,54,111799455,-8.6302261,41.1582778
111481288__12335999720__cand_07_penalty,55,5284452320,-8.6303603,41.1582315
111481288__12335999720__cand_07_penalty,56,4554424762,-8.6317609,41.1584425
111481288__12335999720__cand_07_penalty,57,7187913791,-8.6321821,41.1584968
111481288__12335999720__cand_07_penalty,58,2572799251,-8.633255,41.1586437
111481288__12335999720__cand_07_penalty,59,1239645077,-8.6357116,41.1590557
111481288__12335999720__cand_07_penalty,60,1239645082,-8.6382028,41.1594731
111481288__12335999720__cand_07_penalty,61,12396326895,-8.6382151,41.159434
111481288__12335999720__cand_07_penalty,62,12335957160,-8.6372919,41.1592814
111481288__12335999720__cand_07_penalty,63,12335999720,-8.6362906,41.1591158
111481288__12335999720__cand_08_penalty,0,111481288,-8.613438,41.1414248
111481288__12335999720__cand_08_penalty,1,2080756633,-8.614278,41.1411531
111481288__12335999720__cand_08_penalty,2,2207418932,-8.6145577,41.1410561
111481288__12335999720__cand_08_penalty,3,2207402779,-8.6152042,41.1408257
111481288__12335999720__cand_08_penalty,4,2262128243,-8.615322,41.1407796
111481288__12335999720__cand_08_penalty,5,3392710660,-8.6157409,41.1406333
111481288__12335999720__cand_08_penalty,6,286969943,-8.6174342,41.1409169
111481288__12335999720__cand_08_penalty,7,1788784885,-8.6198235,41.1422183
111481288__12335999720__cand_08_penalty,8,2258300905,-8.6216904,41.1436237
111481288__12335999720__cand_08_penalty,9,1827037244,-8.6224954,41.1439294
111481288__12335999720__cand_08_penalty,10,122549700,-8.623564,41.1442618
111481288__12335999720__cand_08_penalty,11,111467467,-8.6267567,41.1447416
111481288__12335999720__cand_08_penalty,12,478821940,-8.631524,41.1461776
