,from_node,to_node,edge_id,length_m,travel_time_sec,weight,graph_type
101919,11981061357,11981061355,11981061357|11981061355|0,29.648562432647072,3.1734272293186354,3.1734272293186354,time
101920,11981061358,11981061359,11981061358|11981061359|0,24.736845916789385,2.6477027538225326,2.6477027538225326,time
101921,11981061359,11981061357,11981061359|11981061357|0,3.172317475749857,0.2462527547639717,0.2462527547639717,time
101922,11981061359,11981061358,11981061359|11981061358|0,24.736845916789385,2.6477027538225326,2.6477027538225326,time
101923,11981061359,11981061368,11981061359|11981061368|0,17.068737647649144,1.324969426360323,1.324969426360323,time
101924,11981061367,11981061368,11981061367|11981061368|0,26.383166401693376,2.8239162976274943,2.8239162976274943,time
101925,11981061368,11981061370,11981061368|11981061370|0,2.8295456988780465,0.21964492154574294,0.21964492154574294,time
101926,11981061368,11981061367,11981061368|11981061367|0,26.383166401693376,2.8239162976274943,2.8239162976274943,time
101927,11981061368,11981061359,11981061368|11981061359|0,17.068737647649144,1.324969426360323,1.324969426360323,time
101928,11981061369,11981061370,11981061369|11981061370|0,26.422686419721995,2.828146313892198,2.828146313892198,time
101929,11981061370,11981061368,11981061370|11981061368|0,2.8295456988780465,0.21964492154574294,0.21964492154574294,time
101930,11981061370,11981061369,11981061370|11981061369|0,26.422686419721995,2.828146313892198,2.828146313892198,time
101931,11981061370,11981061372,11981061370|11981061372|0,17.189088261428957,1.3343117038616656,1.3343117038616656,time
101932,11981061371,11981061372,11981061371|11981061372|0,25.859551155826267,2.767871257241612,2.767871257241612,time
101933,11981061372,11981061374,11981061372|11981061374|0,2.9264867159168517,0.22717001721410257,0.22717001721410257,time
101934,11981061372,11981061371,11981061372|11981061371|0,25.859551155826267,2.767871257241612,2.767871257241612,time
101935,11981061372,11981061370,11981061372|11981061370|0,17.189088261428957,1.3343117038616656,1.3343117038616656,time
101936,11981061373,11981061374,11981061373|11981061374|0,25.948863105460596,2.7774307417365844,2.7774307417365844,time
101937,11981061374,11981061372,11981061374|11981061372|0,2.9264867159168517,0.22717001721410257,0.22717001721410257,time
101938,11981061374,11981061373,11981061374|11981061373|0,25.948863105460596,2.7774307417365844,2.7774307417365844,time
101939,11981061374,11981061383,11981061374|11981061383|0,16.808270977611237,1.3047505688495777,1.3047505688495777,time
101940,11981061382,11981061383,11981061382|11981061383|0,24.73901036325632,2.6479344248646,2.6479344248646,time
101941,11981061383,11978228427,11981061383|11978228427|0,9.027440982716058,0.7007596898660138,0.7007596898660138,time
101942,11981061383,11981061382,11981061383|11981061382|0,24.73901036325632,2.6479344248646,2.6479344248646,time
101943,11981061383,11981061374,11981061383|11981061374|0,16.808270977611237,1.3047505688495777,1.3047505688495777,time
101944,11981133827,11981133828,11981133827|11981133828|0,27.5385812277574,2.947585864356726,2.947585864356726,time
101945,11981133828,11985344001,11981133828|11985344001|0,19.563686306712242,1.5186410828025079,1.5186410828025079,time
101946,11981133828,11985343999,11981133828|11985343999|0,0.7493106113028011,0.05816561665650268,0.05816561665650268,time
101947,11981133828,11981133827,11981133828|11981133827|0,27.5385812277574,2.947585864356726,2.947585864356726,time
101948,11981133829,11981133830,11981133829|11981133830|0,28.303329229870055,3.0294404952173104,3.0294404952173104,time
101949,11981133830,11981133832,11981133830|11981133832|0,3.258308398435478,0.2529278437983769,0.2529278437983769,time
101950,11981133830,11985344001,11981133830|11985344001|0,0.7160638318398046,0.05558481852000535,0.05558481852000535,time
101951,11981133830,11981133829,11981133830|11981133829|0,28.303329229870055,3.0294404952173104,3.0294404952173104,time
101952,11981133831,11981133832,11981133831|11981133832|0,20.13546445036928,2.1551949207297305,2.1551949207297305,time
101953,11981133832,11985344064,11981133832|11985344064|0,21.129438483927395,1.6401833905520746,1.6401833905520746,time
